epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,25077.8,0.91218,1.01408,1.24969,0.8066,0.71523,0.8011,0.60057,0.95334,0.85645,1.23949,0.003961,0.003961,0.003961
185,25217.9,0.91373,1.01001,1.24783,0.8072,0.71528,0.8013,0.60088,0.95294,0.85625,1.239,0.003928,0.003928,0.003928
186,25359.3,0.90911,1.01203,1.248,0.80619,0.71613,0.80155,0.60147,0.95291,0.85598,1.23874,0.003895,0.003895,0.003895
187,25499.7,0.90764,1.00482,1.24471,0.80712,0.71512,0.80179,0.60181,0.95228,0.85557,1.23817,0.003862,0.003862,0.003862
188,25641.8,0.90562,1.00028,1.24172,0.80759,0.71551,0.80177,0.60194,0.95238,0.8555,1.23792,0.003829,0.003829,0.003829
189,25782.8,0.90712,0.99271,1.24091,0.80933,0.71518,0.80196,0.60232,0.95209,0.85498,1.23748,0.003796,0.003796,0.003796
190,25924.6,0.89943,0.99206,1.24046,0.80975,0.71501,0.80219,0.60283,0.95181,0.85438,1.23721,0.003763,0.003763,0.003763
191,26062.8,0.90624,0.99806,1.24336,0.80923,0.71548,0.80245,0.60292,0.95169,0.85402,1.2368,0.00373,0.00373,0.00373
192,26202.4,0.89982,0.98376,1.23867,0.80909,0.71532,0.80302,0.60299,0.95117,0.85325,1.23632,0.003697,0.003697,0.003697
193,26344.3,0.90622,0.99129,1.24229,0.8079,0.71531,0.80299,0.60349,0.95109,0.85255,1.23599,0.003664,0.003664,0.003664
194,26486.1,0.90288,0.97961,1.23732,0.80832,0.71539,0.80325,0.60364,0.95105,0.852,1.23587,0.003631,0.003631,0.003631
195,26629.6,0.89585,0.98238,1.23492,0.80849,0.71526,0.80338,0.60383,0.95066,0.85157,1.23534,0.003598,0.003598,0.003598
196,26771.6,0.89742,0.98828,1.23875,0.80856,0.7159,0.80347,0.60398,0.95032,0.8509,1.23497,0.003565,0.003565,0.003565
197,26915,0.90019,0.97754,1.23793,0.80577,0.71754,0.80351,0.60429,0.95009,0.85046,1.23461,0.003532,0.003532,0.003532
198,27058.3,0.89535,0.97799,1.2346,0.8058,0.71764,0.8039,0.60461,0.95023,0.84964,1.23441,0.003499,0.003499,0.003499
199,27200,0.89533,0.97199,1.23199,0.80585,0.71766,0.80395,0.60496,0.95008,0.84926,1.23401,0.003466,0.003466,0.003466
200,27342.2,0.8894,0.9741,1.23368,0.80532,0.72021,0.80478,0.60521,0.94996,0.84888,1.2336,0.003433,0.003433,0.003433
201,27485,0.88858,0.96627,1.22947,0.80584,0.71848,0.80497,0.60539,0.94984,0.84878,1.23341,0.0034,0.0034,0.0034
202,27628.4,0.89252,0.96717,1.23168,0.80922,0.71711,0.80481,0.60523,0.9499,0.84827,1.23311,0.003367,0.003367,0.003367
203,27770.1,0.88682,0.96993,1.22991,0.80695,0.71725,0.80474,0.6056,0.94989,0.84798,1.23304,0.003334,0.003334,0.003334
204,27913.4,0.88931,0.96396,1.22877,0.80783,0.71677,0.80517,0.60556,0.95019,0.84772,1.23291,0.003301,0.003301,0.003301
205,28055.9,0.88498,0.95856,1.22997,0.80592,0.71803,0.80542,0.60548,0.95009,0.8472,1.23255,0.003268,0.003268,0.003268
206,28199.5,0.8863,0.95562,1.22632,0.80585,0.7189,0.80539,0.6057,0.95019,0.84702,1.23228,0.003235,0.003235,0.003235
207,28340.3,0.88615,0.96222,1.22527,0.80679,0.71798,0.8056,0.60629,0.95011,0.84707,1.232,0.003202,0.003202,0.003202
208,28481.3,0.8884,0.96345,1.22948,0.80979,0.71758,0.80601,0.6065,0.95019,0.84693,1.23185,0.003169,0.003169,0.003169
209,28622.7,0.87871,0.94399,1.22128,0.81135,0.71693,0.80595,0.60657,0.94979,0.84665,1.23132,0.003136,0.003136,0.003136
210,28766.4,0.87779,0.94618,1.2204,0.80591,0.72,0.80612,0.60672,0.94966,0.84652,1.23077,0.003103,0.003103,0.003103
211,28908.6,0.88094,0.94678,1.22328,0.80523,0.721,0.80637,0.60684,0.94962,0.84621,1.23057,0.00307,0.00307,0.00307
212,29052.5,0.88252,0.94744,1.22219,0.80629,0.72002,0.80624,0.60704,0.9497,0.84612,1.23039,0.003037,0.003037,0.003037
213,29196.3,0.87661,0.94191,1.21733,0.80563,0.72242,0.80647,0.60741,0.94961,0.84583,1.22996,0.003004,0.003004,0.003004
214,29338.8,0.87669,0.94117,1.21801,0.80911,0.71926,0.80652,0.60751,0.94922,0.84547,1.22949,0.002971,0.002971,0.002971
215,29483.4,0.87707,0.93893,1.21769,0.80805,0.72059,0.80664,0.60786,0.9487,0.84476,1.22885,0.002938,0.002938,0.002938
216,29625.7,0.87348,0.93767,1.2144,0.8115,0.7197,0.80689,0.60804,0.94868,0.84411,1.22853,0.002905,0.002905,0.002905
217,29768.1,0.87415,0.93566,1.21683,0.81143,0.71859,0.80696,0.60803,0.94853,0.84415,1.22816,0.002872,0.002872,0.002872
218,29910.9,0.86982,0.92426,1.21368,0.80555,0.72372,0.80696,0.60819,0.94848,0.84399,1.22802,0.002839,0.002839,0.002839
219,30055.1,0.86565,0.9303,1.21012,0.80516,0.72324,0.80711,0.60872,0.94824,0.84358,1.22768,0.002806,0.002806,0.002806
220,30198,0.8679,0.92193,1.21125,0.80251,0.72468,0.80709,0.60842,0.94805,0.84331,1.22744,0.002773,0.002773,0.002773
221,30341,0.86674,0.92321,1.21377,0.80364,0.72399,0.80747,0.60855,0.94806,0.84289,1.22716,0.00274,0.00274,0.00274
222,30484.7,0.86942,0.92837,1.21448,0.80074,0.72565,0.80757,0.60887,0.94793,0.84268,1.22693,0.002707,0.002707,0.002707
223,30627.8,0.8616,0.91626,1.20712,0.80251,0.72461,0.8074,0.60886,0.94779,0.84254,1.2266,0.002674,0.002674,0.002674
224,30770.5,0.8609,0.91955,1.20972,0.80234,0.72508,0.80771,0.60924,0.94769,0.84227,1.22632,0.002641,0.002641,0.002641
225,30913.3,0.86296,0.91517,1.20808,0.80998,0.71988,0.8077,0.60912,0.9475,0.84164,1.22617,0.002608,0.002608,0.002608
226,31052.3,0.85745,0.90873,1.20444,0.81156,0.7197,0.80767,0.60926,0.94761,0.84101,1.22616,0.002575,0.002575,0.002575
227,31194.6,0.85723,0.90678,1.20466,0.81354,0.71891,0.80765,0.60921,0.94751,0.84075,1.22597,0.002542,0.002542,0.002542
228,31337,0.86048,0.90963,1.20638,0.81753,0.7168,0.80791,0.60935,0.9472,0.84051,1.22553,0.002509,0.002509,0.002509
229,31479.9,0.86129,0.90486,1.20748,0.81426,0.71813,0.80806,0.60957,0.94736,0.84008,1.22553,0.002476,0.002476,0.002476
230,31621.7,0.8558,0.90291,1.20037,0.81616,0.71646,0.80811,0.60938,0.94755,0.83968,1.22539,0.002443,0.002443,0.002443
231,31764.1,0.85473,0.90035,1.20449,0.81499,0.71638,0.80816,0.60911,0.94739,0.83913,1.22501,0.00241,0.00241,0.00241
232,31904.9,0.85275,0.89559,1.20103,0.81533,0.71739,0.80813,0.60923,0.94762,0.83891,1.22505,0.002377,0.002377,0.002377
233,32050.6,0.85176,0.89423,1.20093,0.81462,0.71724,0.80826,0.6095,0.9475,0.8387,1.22482,0.002344,0.002344,0.002344
234,32195.1,0.84817,0.88768,1.19736,0.81427,0.71745,0.80809,0.60956,0.94727,0.83845,1.22444,0.002311,0.002311,0.002311
235,32329.1,0.84924,0.88849,1.19925,0.80292,0.72667,0.80821,0.60963,0.94705,0.83794,1.22428,0.002278,0.002278,0.002278
236,32470.6,0.84806,0.88281,1.19747,0.80356,0.72723,0.80834,0.60974,0.94729,0.83773,1.22452,0.002245,0.002245,0.002245
237,32613.9,0.85031,0.89091,1.19857,0.80004,0.72864,0.80855,0.61002,0.94707,0.83754,1.22413,0.002212,0.002212,0.002212
238,32756.8,0.84598,0.87842,1.19561,0.80853,0.72198,0.80817,0.60998,0.94702,0.83709,1.22386,0.002179,0.002179,0.002179
239,32899.5,0.84697,0.87932,1.19628,0.80847,0.72224,0.8084,0.60995,0.9471,0.83734,1.2237,0.002146,0.002146,0.002146
240,33042,0.8479,0.87587,1.19644,0.80355,0.72651,0.80866,0.6103,0.94761,0.8369,1.22413,0.002113,0.002113,0.002113
241,33185.1,0.84156,0.87473,1.19203,0.80089,0.73087,0.80867,0.61034,0.94742,0.8366,1.22376,0.00208,0.00208,0.00208
242,33322.6,0.84062,0.87251,1.19286,0.80555,0.72656,0.80876,0.61016,0.94749,0.83618,1.22365,0.002047,0.002047,0.002047
243,33460.9,0.84175,0.86262,1.18851,0.80663,0.72623,0.80866,0.60988,0.9474,0.83582,1.22348,0.002014,0.002014,0.002014
244,33597.4,0.83865,0.8677,1.18918,0.80407,0.72776,0.80899,0.61007,0.94734,0.83533,1.22322,0.001981,0.001981,0.001981
245,33733.3,0.83746,0.86719,1.18742,0.80338,0.72855,0.80908,0.61017,0.94749,0.83468,1.22319,0.001948,0.001948,0.001948
246,33874.7,0.83607,0.86343,1.18738,0.80693,0.72421,0.80904,0.61032,0.9475,0.8341,1.22298,0.001915,0.001915,0.001915
247,34016.8,0.83359,0.85509,1.18559,0.80691,0.72512,0.80883,0.61065,0.94775,0.83355,1.22305,0.001882,0.001882,0.001882
248,34159.7,0.83287,0.85087,1.18558,0.80868,0.72472,0.8094,0.61085,0.94776,0.83313,1.22299,0.001849,0.001849,0.001849
249,34294.3,0.83072,0.85499,1.18218,0.81115,0.72458,0.8092,0.61077,0.94769,0.83246,1.22293,0.001816,0.001816,0.001816
250,34436.4,0.82578,0.85108,1.18079,0.80584,0.72946,0.80935,0.61083,0.94771,0.83171,1.22285,0.001783,0.001783,0.001783
251,34578.4,0.82824,0.84936,1.18272,0.8025,0.73345,0.80917,0.6107,0.94759,0.83145,1.22271,0.00175,0.00175,0.00175
252,34722.2,0.82547,0.84659,1.18119,0.80237,0.73341,0.80946,0.61097,0.9476,0.8307,1.22257,0.001717,0.001717,0.001717
253,34864.8,0.82548,0.83644,1.17725,0.80214,0.73427,0.80951,0.61082,0.94755,0.83061,1.22237,0.001684,0.001684,0.001684
254,35007.3,0.82514,0.83745,1.17955,0.80285,0.73403,0.80931,0.61103,0.94746,0.83007,1.22225,0.001651,0.001651,0.001651
255,35149.5,0.823,0.83368,1.17526,0.80436,0.73235,0.80916,0.61098,0.94731,0.82946,1.22198,0.001618,0.001618,0.001618
256,35287.9,0.82696,0.84066,1.18079,0.80489,0.73196,0.80931,0.61123,0.9472,0.82919,1.22183,0.001585,0.001585,0.001585
257,35428.2,0.81875,0.83663,1.17447,0.80764,0.73095,0.80945,0.61135,0.94722,0.82871,1.22185,0.001552,0.001552,0.001552
258,35568.8,0.81411,0.82839,1.1719,0.80705,0.73176,0.8095,0.61138,0.94697,0.82854,1.22159,0.001519,0.001519,0.001519
259,35708,0.8144,0.82493,1.17206,0.80647,0.73267,0.80949,0.61167,0.94681,0.82795,1.22148,0.001486,0.001486,0.001486
260,35848.3,0.81146,0.8175,1.16907,0.80634,0.73284,0.80928,0.61142,0.94703,0.82732,1.22142,0.001453,0.001453,0.001453
261,35988.3,0.81874,0.83124,1.17591,0.80602,0.73341,0.80926,0.61152,0.94698,0.82701,1.22129,0.00142,0.00142,0.00142
262,36128.5,0.81463,0.82201,1.16998,0.80621,0.73296,0.8093,0.61177,0.94699,0.8266,1.22116,0.001387,0.001387,0.001387
263,36269.9,0.81575,0.81783,1.16883,0.8075,0.73247,0.80945,0.61173,0.9473,0.82626,1.22122,0.001354,0.001354,0.001354
264,36410.7,0.81448,0.81561,1.16975,0.80943,0.73272,0.80959,0.61188,0.9473,0.82589,1.22103,0.001321,0.001321,0.001321
265,36552.3,0.81426,0.81296,1.17017,0.80898,0.73317,0.80961,0.61173,0.94706,0.82506,1.22068,0.001288,0.001288,0.001288
266,36692.8,0.80415,0.8057,1.16344,0.8095,0.73175,0.80964,0.61174,0.94719,0.82444,1.22073,0.001255,0.001255,0.001255
267,36835,0.80585,0.80589,1.16476,0.81172,0.73107,0.80962,0.61176,0.94718,0.82423,1.22062,0.001222,0.001222,0.001222
268,36976,0.80606,0.80237,1.16547,0.81335,0.72961,0.80934,0.61183,0.94717,0.82378,1.2206,0.001189,0.001189,0.001189
269,37105.2,0.80775,0.8057,1.16422,0.81641,0.72682,0.80926,0.61198,0.94709,0.82261,1.22039,0.001156,0.001156,0.001156
270,37246.3,0.80206,0.79848,1.16065,0.81484,0.72751,0.80927,0.61188,0.9468,0.82223,1.22009,0.001123,0.001123,0.001123
271,37389.3,0.80278,0.79739,1.16274,0.81662,0.72613,0.80941,0.61187,0.94664,0.82196,1.21995,0.00109,0.00109,0.00109
272,37533,0.79959,0.79138,1.1588,0.81404,0.72758,0.8093,0.61233,0.94673,0.8214,1.21987,0.001057,0.001057,0.001057
273,37677.2,0.79439,0.78245,1.15672,0.81467,0.72661,0.80928,0.61208,0.94708,0.82136,1.2201,0.001024,0.001024,0.001024
274,37821.9,0.79327,0.78807,1.15817,0.81347,0.72712,0.80924,0.61183,0.94737,0.8214,1.22029,0.000991,0.000991,0.000991
275,37966.5,0.79328,0.78387,1.15539,0.81526,0.7264,0.80916,0.61215,0.94722,0.82124,1.22006,0.000958,0.000958,0.000958
276,38105.1,0.79258,0.78623,1.15709,0.81678,0.72486,0.80941,0.61191,0.94709,0.82037,1.2199,0.000925,0.000925,0.000925
277,38243.9,0.78853,0.78153,1.15169,0.8134,0.72764,0.80936,0.61225,0.94715,0.81962,1.21986,0.000892,0.000892,0.000892
278,38384.3,0.78846,0.77563,1.15058,0.8141,0.72693,0.80939,0.61214,0.94696,0.81876,1.21975,0.000859,0.000859,0.000859
279,38524.3,0.78971,0.77976,1.15496,0.81733,0.72537,0.80933,0.6123,0.94702,0.81858,1.21977,0.000826,0.000826,0.000826
280,38663.6,0.78719,0.77346,1.15292,0.81807,0.72564,0.8091,0.61236,0.94719,0.81819,1.21985,0.000793,0.000793,0.000793
281,38802.5,0.78754,0.77756,1.15262,0.81713,0.72614,0.80919,0.61243,0.94697,0.81771,1.21956,0.00076,0.00076,0.00076
282,38942.7,0.78468,0.77196,1.15022,0.81755,0.72598,0.80922,0.61223,0.94735,0.81756,1.21987,0.000727,0.000727,0.000727
283,39082.2,0.78154,0.76869,1.14953,0.81724,0.72614,0.80913,0.61225,0.94727,0.81706,1.21988,0.000694,0.000694,0.000694
284,39222,0.7787,0.76437,1.14739,0.81862,0.72534,0.80917,0.61242,0.94726,0.81667,1.21983,0.000661,0.000661,0.000661
285,39363.9,0.78067,0.76056,1.14772,0.81817,0.72623,0.80914,0.61218,0.94758,0.81595,1.22015,0.000628,0.000628,0.000628
286,39504.7,0.77881,0.76194,1.14654,0.81876,0.72585,0.80895,0.61225,0.94755,0.8159,1.22009,0.000595,0.000595,0.000595
287,39646.5,0.77904,0.75783,1.14649,0.81843,0.72421,0.80892,0.61211,0.94769,0.8156,1.22017,0.000562,0.000562,0.000562
288,39787.6,0.77861,0.75446,1.14329,0.81936,0.72574,0.80921,0.61203,0.94765,0.81483,1.2202,0.000529,0.000529,0.000529
289,39929.1,0.77214,0.75036,1.14192,0.81752,0.72619,0.80931,0.61232,0.94776,0.81455,1.22027,0.000496,0.000496,0.000496
290,40070,0.77232,0.74881,1.14218,0.81867,0.72562,0.80933,0.61198,0.94793,0.81405,1.22044,0.000463,0.000463,0.000463
291,40209.8,0.77478,0.75299,1.14503,0.81853,0.7271,0.80935,0.61213,0.94778,0.81326,1.2202,0.00043,0.00043,0.00043
292,40350.7,0.77119,0.74605,1.14137,0.81992,0.72438,0.80914,0.61213,0.94771,0.81281,1.2201,0.000397,0.000397,0.000397
293,40492.2,0.77088,0.74149,1.13903,0.81888,0.72496,0.80904,0.61218,0.94803,0.81201,1.22044,0.000364,0.000364,0.000364
294,40634.8,0.76772,0.74549,1.13768,0.81109,0.73135,0.809,0.6119,0.94812,0.81163,1.22059,0.000331,0.000331,0.000331
295,40776.2,0.77003,0.74192,1.13871,0.81851,0.72444,0.80884,0.61186,0.94804,0.81112,1.22052,0.000298,0.000298,0.000298
296,40918.4,0.76863,0.7362,1.13741,0.81836,0.72475,0.80874,0.61163,0.94828,0.81045,1.22076,0.000265,0.000265,0.000265
297,41059.1,0.7677,0.73921,1.13709,0.81833,0.72471,0.80855,0.61169,0.9483,0.81011,1.2207,0.000232,0.000232,0.000232
298,41199.2,0.76444,0.73493,1.13416,0.81646,0.72605,0.80857,0.61144,0.94851,0.80969,1.22101,0.000199,0.000199,0.000199
299,41342.7,0.75866,0.73183,1.13266,0.81749,0.7247,0.80821,0.61135,0.94867,0.80927,1.22127,0.000166,0.000166,0.000166
300,41485.8,0.76491,0.73252,1.13639,0.82064,0.72084,0.80845,0.61133,0.94859,0.80859,1.22118,0.000133,0.000133,0.000133
