epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,59909.7,0.87346,0.97909,1.28328,0.78964,0.72518,0.806,0.61017,0.92617,0.84932,1.30496,0.003895,0.003895,0.003895
187,60303.1,0.86994,0.97582,1.28076,0.78946,0.72662,0.80639,0.61035,0.92617,0.8485,1.30477,0.003862,0.003862,0.003862
188,60693.7,0.86649,0.97263,1.27747,0.78879,0.72819,0.80679,0.61086,0.92594,0.84774,1.30434,0.003829,0.003829,0.003829
189,61087.7,0.86491,0.96364,1.27571,0.78874,0.72857,0.80698,0.61094,0.92554,0.84717,1.304,0.003796,0.003796,0.003796
190,61478.2,0.8636,0.96371,1.2746,0.79047,0.72758,0.80746,0.61094,0.92526,0.84657,1.30364,0.003763,0.003763,0.003763
191,61877.3,0.8665,0.96905,1.27848,0.79451,0.72516,0.80741,0.6111,0.92482,0.84625,1.30324,0.00373,0.00373,0.00373
192,62276.3,0.86105,0.95556,1.27351,0.79487,0.72565,0.80756,0.61116,0.92488,0.84587,1.30324,0.003697,0.003697,0.003697
193,62668.9,0.86651,0.95844,1.27683,0.7945,0.72575,0.80759,0.61152,0.92467,0.8451,1.30293,0.003664,0.003664,0.003664
194,63055.9,0.86465,0.95048,1.27193,0.79765,0.72381,0.80782,0.61189,0.92463,0.8445,1.3027,0.003631,0.003631,0.003631
195,63446.6,0.85651,0.95199,1.27047,0.79862,0.72236,0.80794,0.61225,0.92451,0.84383,1.30255,0.003598,0.003598,0.003598
196,63834.4,0.8595,0.95941,1.27409,0.79943,0.72256,0.80786,0.61249,0.92411,0.84341,1.30204,0.003565,0.003565,0.003565
197,64228.3,0.85939,0.94708,1.27122,0.79976,0.72285,0.8079,0.61274,0.92405,0.84295,1.30195,0.003532,0.003532,0.003532
198,64617.9,0.8546,0.94934,1.26935,0.80265,0.72101,0.80827,0.61309,0.9238,0.84239,1.30168,0.003499,0.003499,0.003499
199,65009.7,0.85345,0.94631,1.26645,0.80406,0.71992,0.80864,0.61323,0.92395,0.84201,1.30169,0.003466,0.003466,0.003466
200,65396.3,0.85328,0.94261,1.26899,0.80699,0.71754,0.80864,0.61364,0.92399,0.84126,1.30163,0.003433,0.003433,0.003433
201,65786.3,0.84921,0.93835,1.26426,0.80735,0.71742,0.80897,0.61353,0.92402,0.84085,1.30153,0.0034,0.0034,0.0034
202,66178.3,0.8552,0.93742,1.26676,0.81401,0.71324,0.80927,0.61398,0.92383,0.84038,1.30109,0.003367,0.003367,0.003367
203,66567.8,0.85044,0.93838,1.26442,0.81102,0.71634,0.80919,0.61433,0.92342,0.83997,1.30063,0.003334,0.003334,0.003334
204,66952.1,0.85131,0.92842,1.26284,0.80996,0.71761,0.8091,0.61401,0.92336,0.83923,1.3004,0.003301,0.003301,0.003301
205,67341.6,0.8462,0.92987,1.26293,0.8151,0.71357,0.80921,0.61404,0.92338,0.83889,1.3003,0.003268,0.003268,0.003268
206,67738.5,0.84804,0.92669,1.26182,0.81143,0.71539,0.80919,0.6142,0.92355,0.83846,1.30021,0.003235,0.003235,0.003235
207,68131.1,0.84678,0.92746,1.26107,0.81141,0.71606,0.80927,0.61455,0.92348,0.8379,1.30008,0.003202,0.003202,0.003202
208,68521.7,0.84958,0.9369,1.26293,0.81123,0.71438,0.80936,0.61499,0.92339,0.83741,1.29978,0.003169,0.003169,0.003169
209,68912.7,0.84016,0.91712,1.25765,0.81039,0.71385,0.80945,0.61537,0.92321,0.83733,1.29958,0.003136,0.003136,0.003136
210,69303.5,0.84044,0.91417,1.25527,0.81096,0.71505,0.81002,0.61563,0.92331,0.83655,1.29936,0.003103,0.003103,0.003103
211,69699.2,0.84319,0.91684,1.25745,0.80188,0.72167,0.81027,0.6156,0.9233,0.83655,1.29932,0.00307,0.00307,0.00307
212,70086.9,0.84295,0.91637,1.25756,0.80295,0.7206,0.81047,0.61603,0.92335,0.83601,1.29901,0.003037,0.003037,0.003037
213,70481.1,0.83551,0.91265,1.25129,0.80597,0.71901,0.81061,0.61627,0.92346,0.83567,1.29906,0.003004,0.003004,0.003004
214,70869.2,0.83764,0.91107,1.25282,0.8081,0.71757,0.81072,0.61656,0.92314,0.83516,1.29857,0.002971,0.002971,0.002971
215,71265.8,0.8378,0.90756,1.25132,0.80664,0.71863,0.81088,0.61667,0.92303,0.83477,1.2984,0.002938,0.002938,0.002938
216,71663.1,0.83411,0.90358,1.25021,0.80719,0.71866,0.81058,0.61648,0.92279,0.83445,1.29811,0.002905,0.002905,0.002905
217,72054.7,0.83299,0.90567,1.24803,0.80078,0.72295,0.81083,0.61668,0.92277,0.8341,1.29786,0.002872,0.002872,0.002872
218,72446.3,0.82797,0.8969,1.2448,0.80061,0.72447,0.811,0.61692,0.92276,0.83388,1.29779,0.002839,0.002839,0.002839
219,72835,0.8286,0.89832,1.24483,0.79641,0.72685,0.81061,0.61697,0.92272,0.83348,1.29773,0.002806,0.002806,0.002806
220,73228.3,0.83099,0.89312,1.24582,0.79375,0.72894,0.81098,0.61694,0.923,0.83311,1.29786,0.002773,0.002773,0.002773
221,73623.1,0.82849,0.89157,1.24646,0.79318,0.7296,0.81106,0.6173,0.92319,0.83293,1.29798,0.00274,0.00274,0.00274
222,74016.6,0.82819,0.89796,1.24616,0.79344,0.72985,0.81122,0.61765,0.92303,0.83254,1.2978,0.002707,0.002707,0.002707
223,74409.4,0.82401,0.88632,1.2425,0.79396,0.72972,0.81125,0.61785,0.92292,0.83235,1.29767,0.002674,0.002674,0.002674
224,74802.8,0.82478,0.8947,1.24685,0.79343,0.73112,0.81135,0.6181,0.92341,0.832,1.29794,0.002641,0.002641,0.002641
225,75197.3,0.82545,0.88684,1.24315,0.79596,0.72982,0.81143,0.61821,0.92382,0.83172,1.29819,0.002608,0.002608,0.002608
226,75591.8,0.81954,0.87923,1.23997,0.79736,0.72923,0.81137,0.61832,0.92382,0.83141,1.29814,0.002575,0.002575,0.002575
227,75984.2,0.81994,0.8811,1.23993,0.79718,0.7304,0.8116,0.6185,0.9239,0.83123,1.29831,0.002542,0.002542,0.002542
228,76382.3,0.82174,0.8776,1.24131,0.795,0.73359,0.81152,0.6185,0.92386,0.83113,1.29824,0.002509,0.002509,0.002509
229,76781.2,0.82203,0.87746,1.24122,0.79645,0.73269,0.81133,0.61858,0.92381,0.83055,1.29803,0.002476,0.002476,0.002476
230,77180.9,0.81606,0.87013,1.2321,0.79549,0.73353,0.8114,0.61872,0.92371,0.83033,1.29778,0.002443,0.002443,0.002443
231,77580.6,0.815,0.87236,1.23718,0.79678,0.73291,0.81148,0.61888,0.92364,0.83018,1.29764,0.00241,0.00241,0.00241
232,77980.1,0.81449,0.86723,1.23817,0.79361,0.73506,0.81162,0.61903,0.92371,0.83001,1.29779,0.002377,0.002377,0.002377
233,78378,0.81074,0.8657,1.23274,0.79459,0.73528,0.81183,0.61909,0.92372,0.82978,1.29752,0.002344,0.002344,0.002344
234,78774.8,0.80904,0.85864,1.2306,0.79273,0.73652,0.81207,0.61927,0.92385,0.82966,1.29759,0.002311,0.002311,0.002311
235,79172.8,0.80921,0.85941,1.2296,0.79251,0.73654,0.81198,0.61966,0.92393,0.82979,1.29749,0.002278,0.002278,0.002278
236,79569.2,0.80894,0.85482,1.23223,0.79472,0.73649,0.81205,0.61975,0.92394,0.82964,1.29755,0.002245,0.002245,0.002245
237,79966.8,0.80829,0.85773,1.23013,0.79798,0.73497,0.81239,0.61998,0.92392,0.82964,1.2975,0.002212,0.002212,0.002212
238,80365.2,0.80727,0.85704,1.23046,0.79772,0.73551,0.81237,0.62004,0.92388,0.82974,1.29725,0.002179,0.002179,0.002179
239,80761.8,0.80821,0.84694,1.23027,0.7961,0.73501,0.81237,0.61981,0.924,0.82949,1.29727,0.002146,0.002146,0.002146
240,81154,0.80588,0.8481,1.22403,0.79619,0.73478,0.81225,0.61998,0.92407,0.82941,1.29719,0.002113,0.002113,0.002113
241,81548.3,0.79984,0.8439,1.22366,0.80138,0.7334,0.8124,0.62008,0.92405,0.82902,1.29709,0.00208,0.00208,0.00208
242,81943.2,0.80025,0.84033,1.22473,0.80283,0.73259,0.81235,0.62009,0.92436,0.82877,1.29712,0.002047,0.002047,0.002047
243,82337.2,0.80059,0.83495,1.22117,0.79904,0.73529,0.81243,0.62005,0.92449,0.82885,1.29703,0.002014,0.002014,0.002014
244,82729.9,0.79779,0.83481,1.22209,0.80058,0.73354,0.81251,0.62028,0.92442,0.82882,1.29689,0.001981,0.001981,0.001981
245,83124.2,0.79645,0.83574,1.21714,0.79998,0.73512,0.81262,0.62006,0.92431,0.82863,1.29666,0.001948,0.001948,0.001948
246,83549,0.7937,0.83307,1.21787,0.80033,0.73482,0.81238,0.62031,0.92442,0.82886,1.29668,0.001915,0.001915,0.001915
247,84024.1,0.79264,0.82865,1.21554,0.80009,0.73501,0.8123,0.62067,0.9245,0.82861,1.29677,0.001882,0.001882,0.001882
248,84495.9,0.79196,0.82209,1.21918,0.7981,0.73624,0.81235,0.6204,0.92466,0.82831,1.29692,0.001849,0.001849,0.001849
249,84944.8,0.79212,0.82545,1.2164,0.79884,0.73603,0.81238,0.62056,0.92415,0.82766,1.29636,0.001816,0.001816,0.001816
250,85375.9,0.78679,0.82408,1.21374,0.79879,0.7355,0.81254,0.62065,0.92415,0.82738,1.29639,0.001783,0.001783,0.001783
251,85766.2,0.79036,0.81883,1.21497,0.79838,0.73522,0.81263,0.62086,0.92431,0.82719,1.29645,0.00175,0.00175,0.00175
252,86155.3,0.78604,0.81826,1.21293,0.7993,0.73554,0.81263,0.62095,0.92417,0.8273,1.29625,0.001717,0.001717,0.001717
253,86544.9,0.78904,0.81104,1.2119,0.79972,0.73596,0.8128,0.62066,0.92435,0.82734,1.2963,0.001684,0.001684,0.001684
254,86937.3,0.7855,0.81002,1.21248,0.79983,0.73526,0.81273,0.62084,0.92445,0.82728,1.29647,0.001651,0.001651,0.001651
255,87322.8,0.78352,0.8059,1.21053,0.80316,0.73456,0.81316,0.62104,0.92451,0.82697,1.29648,0.001618,0.001618,0.001618
256,87709.5,0.7865,0.81296,1.21074,0.80077,0.73503,0.81332,0.6211,0.92462,0.82683,1.2965,0.001585,0.001585,0.001585
257,88103.8,0.78308,0.81176,1.21175,0.79893,0.73753,0.81331,0.62084,0.92429,0.82673,1.29605,0.001552,0.001552,0.001552
258,88498.7,0.77426,0.80032,1.20468,0.80115,0.73721,0.81344,0.6209,0.92451,0.8264,1.29619,0.001519,0.001519,0.001519
259,88885.3,0.77465,0.79437,1.20487,0.7978,0.73981,0.8137,0.62103,0.92458,0.8263,1.29626,0.001486,0.001486,0.001486
260,89273.3,0.77212,0.78782,1.20189,0.79899,0.73866,0.81355,0.62104,0.92522,0.82645,1.29688,0.001453,0.001453,0.001453
261,89660,0.7791,0.79741,1.20919,0.79909,0.73885,0.81351,0.62101,0.92526,0.8263,1.2969,0.00142,0.00142,0.00142
262,90043.8,0.77621,0.79242,1.20361,0.80022,0.73821,0.81374,0.62126,0.92511,0.82592,1.29677,0.001387,0.001387,0.001387
263,90437.6,0.77545,0.78894,1.20137,0.80118,0.73859,0.81375,0.6213,0.92547,0.82569,1.29703,0.001354,0.001354,0.001354
264,90825.9,0.77327,0.78831,1.20278,0.7999,0.73902,0.81377,0.62096,0.92555,0.82549,1.29715,0.001321,0.001321,0.001321
265,91210,0.77351,0.78295,1.2016,0.80197,0.73851,0.81389,0.62128,0.92541,0.82512,1.29722,0.001288,0.001288,0.001288
266,91605.5,0.765,0.77664,1.19896,0.80318,0.73723,0.81415,0.62134,0.92586,0.82502,1.29771,0.001255,0.001255,0.001255
267,91993.5,0.76607,0.7778,1.19594,0.80322,0.73815,0.81443,0.62185,0.92601,0.82482,1.29792,0.001222,0.001222,0.001222
268,92378.9,0.76584,0.77422,1.19896,0.80406,0.73794,0.81455,0.62164,0.9261,0.82478,1.29815,0.001189,0.001189,0.001189
269,92759.6,0.76606,0.77487,1.19723,0.80491,0.73793,0.81466,0.62192,0.92629,0.82443,1.29832,0.001156,0.001156,0.001156
270,93151.2,0.76145,0.76936,1.19128,0.80569,0.73732,0.81463,0.62204,0.92601,0.82405,1.29808,0.001123,0.001123,0.001123
271,93543,0.76204,0.77296,1.19561,0.80531,0.73801,0.81449,0.62179,0.92623,0.82353,1.29837,0.00109,0.00109,0.00109
272,93939.3,0.75954,0.76454,1.18892,0.80538,0.73858,0.81474,0.62169,0.92632,0.82311,1.29844,0.001057,0.001057,0.001057
273,94331.7,0.75344,0.75697,1.18836,0.8047,0.73953,0.81489,0.62165,0.92659,0.82304,1.29881,0.001024,0.001024,0.001024
274,94719.6,0.75291,0.76034,1.18896,0.80604,0.73937,0.81495,0.62159,0.9269,0.82261,1.29902,0.000991,0.000991,0.000991
275,95107.4,0.75252,0.75818,1.18757,0.80612,0.73881,0.81477,0.62183,0.92719,0.82271,1.29937,0.000958,0.000958,0.000958
276,95490.9,0.75405,0.75845,1.18958,0.80541,0.73874,0.81461,0.62142,0.92721,0.8222,1.29938,0.000925,0.000925,0.000925
277,95882.5,0.75212,0.75564,1.18722,0.80495,0.73772,0.8148,0.62156,0.92745,0.82179,1.29989,0.000892,0.000892,0.000892
278,96269.6,0.74924,0.74588,1.1813,0.80446,0.73782,0.81459,0.62165,0.92726,0.82147,1.29975,0.000859,0.000859,0.000859
279,96653.4,0.74749,0.75113,1.18335,0.80631,0.7375,0.81449,0.6216,0.92766,0.82136,1.30028,0.000826,0.000826,0.000826
280,97032.9,0.74634,0.74758,1.18088,0.80489,0.73767,0.81437,0.62167,0.92787,0.82088,1.30041,0.000793,0.000793,0.000793
281,97414.7,0.74753,0.74876,1.18379,0.80583,0.73622,0.81429,0.62188,0.92803,0.82078,1.30081,0.00076,0.00076,0.00076
282,97806.1,0.74506,0.74735,1.18187,0.8084,0.73558,0.81464,0.6217,0.92829,0.82039,1.3011,0.000727,0.000727,0.000727
283,98197.8,0.74276,0.73971,1.17984,0.80807,0.73599,0.8145,0.62168,0.92867,0.82025,1.30157,0.000694,0.000694,0.000694
284,98584.4,0.73891,0.736,1.17843,0.80393,0.73903,0.81415,0.62143,0.92853,0.81996,1.30151,0.000661,0.000661,0.000661
285,98969.4,0.74223,0.7347,1.17674,0.80362,0.73977,0.81409,0.62115,0.92895,0.81965,1.30192,0.000628,0.000628,0.000628
286,99354.9,0.73939,0.73263,1.17623,0.80473,0.73912,0.81387,0.62103,0.92905,0.81953,1.30221,0.000595,0.000595,0.000595
287,99740.8,0.73927,0.72984,1.17572,0.80535,0.73937,0.81405,0.62093,0.92914,0.81916,1.30247,0.000562,0.000562,0.000562
288,100130,0.73858,0.7276,1.17715,0.80657,0.73851,0.81389,0.62073,0.92936,0.81909,1.30282,0.000529,0.000529,0.000529
289,100516,0.73136,0.72338,1.17292,0.80817,0.73814,0.81372,0.62063,0.92959,0.81879,1.30319,0.000496,0.000496,0.000496
290,100904,0.73301,0.72425,1.17515,0.80785,0.73834,0.81372,0.62053,0.92967,0.81828,1.30348,0.000463,0.000463,0.000463
291,101292,0.73275,0.72363,1.17518,0.80904,0.73665,0.81361,0.62051,0.92994,0.81773,1.304,0.00043,0.00043,0.00043
292,101678,0.73067,0.71808,1.1721,0.8082,0.73768,0.81357,0.62032,0.93048,0.81743,1.30463,0.000397,0.000397,0.000397
293,102061,0.72975,0.71295,1.17036,0.80812,0.73804,0.81337,0.62038,0.9306,0.81686,1.30492,0.000364,0.000364,0.000364
294,102450,0.73199,0.72008,1.17141,0.81049,0.7369,0.8135,0.62013,0.93096,0.81647,1.30548,0.000331,0.000331,0.000331
295,102838,0.72927,0.71621,1.16967,0.80841,0.73812,0.81321,0.62,0.9311,0.81613,1.3058,0.000298,0.000298,0.000298
296,103218,0.72907,0.70918,1.16783,0.80519,0.73987,0.81309,0.61987,0.93158,0.81578,1.30631,0.000265,0.000265,0.000265
297,103597,0.72768,0.71183,1.16848,0.80565,0.73891,0.81295,0.61995,0.93168,0.81551,1.30654,0.000232,0.000232,0.000232
298,103989,0.72477,0.7092,1.166,0.80715,0.73795,0.81301,0.61985,0.93189,0.81529,1.30689,0.000199,0.000199,0.000199
299,104371,0.71835,0.70141,1.16324,0.80574,0.73968,0.81319,0.62001,0.93207,0.815,1.30715,0.000166,0.000166,0.000166
300,104761,0.72339,0.70818,1.16553,0.8068,0.73832,0.81307,0.61959,0.9326,0.81477,1.30772,0.000133,0.000133,0.000133
